deliveryPeriodIndex,advertiserNumber,advertiserCategoryIndex,budget,CPAConstraint,realAllCost,realAllConversion,timeStepIndex,state,action,reward,reward_continuous,done,next_state
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,10.0,"(0.7916666666666666, 1.0, 0.014547550161248455, 0.017858147761150467, 0.14898879083422636, 0.00042000340446357137, 0.0, 0.0, 0.15322853573111736, 0.00028935655043082933, 0.0, 0.0, 0.00019139372364519286, 391.0, 524.0, 3645.0)",92.8760463360209,0.0,0.0,0,"(0.7708333333333334, 1.0, 0.014841035814379915, 0.015351281896749324, 0.1482233594160502, 0.00039922070620735517, 0.0, 0.0, 0.1417997913036965, 0.00019627032317086218, 0.0, 0.0, 0.00019408736325361554, 434.0, 713.0, 4036.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,11.0,"(0.7708333333333334, 1.0, 0.014841035814379915, 0.015351281896749324, 0.1482233594160502, 0.00039922070620735517, 0.0, 0.0, 0.1417997913036965, 0.00019627032317086218, 0.0, 0.0, 0.00019408736325361554, 434.0, 713.0, 4036.0)",111.45125560322411,0.0,0.0,0,"(0.75, 1.0, 0.01540688952412613, 0.018426988495459536, 0.14845475083175666, 0.00038212626096121015, 0.0, 0.0, 0.14468723562933372, 0.0001968591932421654, 0.0, 0.0, 0.00019334201739781712, 1236.0, 996.0, 4470.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,12.0,"(0.75, 1.0, 0.01540688952412613, 0.018426988495459536, 0.14845475083175666, 0.00038212626096121015, 0.0, 0.0, 0.14468723562933372, 0.0001968591932421654, 0.0, 0.0, 0.00019334201739781712, 1236.0, 996.0, 4470.0)",133.74150672386767,0.0,0.0,0,"(0.7291666666666666, 1.0, 0.016210809769948452, 0.021755008465615105, 0.14921670386460031, 0.00036760439607171844, 0.0, 0.0, 0.14997641396584682, 0.00019294103476554184, 0.0, 0.0, 0.0001936047643809237, 1155.0, 2061.0, 5706.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,13.0,"(0.7291666666666666, 1.0, 0.016210809769948452, 0.021755008465615105, 0.14921670386460031, 0.00036760439607171844, 0.0, 0.0, 0.14997641396584682, 0.00019294103476554184, 0.0, 0.0, 0.0001936047643809237, 1155.0, 2061.0, 5706.0)",160.48980806864026,0.0,0.0,0,"(0.7083333333333334, 1.0, 0.01727229417757133, 0.026186908175939855, 0.15052929079658134, 0.00035517585095094735, 0.0, 0.0, 0.1589843725251955, 0.0001936780483441188, 0.0, 0.0, 0.0001906708584276306, 1745.0, 2825.0, 6861.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,14.0,"(0.7083333333333334, 1.0, 0.01727229417757133, 0.026186908175939855, 0.15052929079658134, 0.00035517585095094735, 0.0, 0.0, 0.1589843725251955, 0.0001936780483441188, 0.0, 0.0, 0.0001906708584276306, 1745.0, 2825.0, 6861.0)",192.58776968237322,0.0,0.0,0,"(0.6875, 1.0, 0.018568866256933304, 0.03121677318816199, 0.15268967777897927, 0.0003442088514493929, 0.0, 0.0, 0.16962938556786966, 0.0001925392134021238, 0.0, 0.0, 0.00019183596721817752, 1607.0, 4136.0, 8606.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,15.0,"(0.6875, 1.0, 0.018568866256933304, 0.03121677318816199, 0.15268967777897927, 0.0003442088514493929, 0.0, 0.0, 0.16962938556786966, 0.0001925392134021238, 0.0, 0.0, 0.00019183596721817752, 1607.0, 4136.0, 8606.0)",231.10532361884827,0.0,0.0,0,"(0.6666666666666666, 1.0, 0.0201792066962307, 0.037375593376787114, 0.15525941357748427, 0.00033468554618494193, 0.0, 0.0, 0.18144448899998136, 0.00019203719667557726, 0.0, 0.0, 0.00040245743423437356, 1520.0, 4507.0, 10213.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,16.0,"(0.6666666666666666, 1.0, 0.0201792066962307, 0.037375593376787114, 0.15525941357748427, 0.00033468554618494193, 0.0, 0.0, 0.18144448899998136, 0.00019203719667557726, 0.0, 0.0, 0.00040245743423437356, 1520.0, 4507.0, 10213.0)",277.32638834258563,0.0,0.0170159918725398,0,"(0.6458333333333334, 0.9985385505665297, 0.025557610225737278, 0.06422241845051169, 0.15913200368485364, 0.00033867212783490855, 0.0, 0.0016253869969040248, 0.19927799716345773, 0.0002616547532933939, 0.0, 0.009210526315789473, 0.00040293576306862515, 1382.0, 4872.0, 11733.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,17.0,"(0.6458333333333334, 0.9985385505665297, 0.025557610225737278, 0.06422241845051169, 0.15913200368485364, 0.00033867212783490855, 0.0, 0.0016253869969040248, 0.19927799716345773, 0.0002616547532933939, 0.0, 0.009210526315789473, 0.00040293576306862515, 1382.0, 4872.0, 11733.0)",332.791666011103,0.0,0.055456277178768804,0,"(0.625, 0.9930488647047825, 0.03158739098469981, 0.09668001462353233, 0.1609726437381404, 0.00034224232979233725, 0.0, 0.008087588121292136, 0.20238747353394623, 0.0003324097215070588, 0.0, 0.048525528727752815, 0.0004132493937062229, 1592.0, 4509.0, 13115.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,18.0,"(0.625, 0.9930488647047825, 0.03158739098469981, 0.09668001462353233, 0.1609726437381404, 0.00034224232979233725, 0.0, 0.008087588121292136, 0.20238747353394623, 0.0003324097215070588, 0.0, 0.048525528727752815, 0.0004132493937062229, 1592.0, 4509.0, 13115.0)",399.3499992133229,0.0,0.2595044842103339,0,"(0.6041666666666666, 0.96437054017921, 0.03861074646189909, 0.1369122918787972, 0.16191507069323385, 0.00034597954368254175, 0.0, 0.0272334675087195, 0.19741190864389838, 0.00040621419700307386, 0.0, 0.1724786275552235, 0.00040336558591874997, 1352.0, 4494.0, 14707.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,19.0,"(0.6041666666666666, 0.96437054017921, 0.03861074646189909, 0.1369122918787972, 0.16191507069323385, 0.00034597954368254175, 0.0, 0.0272334675087195, 0.19741190864389838, 0.00040621419700307386, 0.0, 0.1724786275552235, 0.00040336558591874997, 1352.0, 4494.0, 14707.0)",399.3499992133209,0.0,0.2077432226792828,0,"(0.5833333333333334, 0.941096410030434, 0.04473441145977082, 0.1534029517859609, 0.1630696098073094, 0.0003488488457943521, 0.0, 0.043031557446892986, 0.18538271116789198, 0.00040651691423119937, 0.0, 0.2776665233301638, 0.0004076721154258732, 1716.0, 4326.0, 16059.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,20.0,"(0.5833333333333334, 0.941096410030434, 0.04473441145977082, 0.1534029517859609, 0.1630696098073094, 0.0003488488457943521, 0.0, 0.043031557446892986, 0.18538271116789198, 0.00040651691423119937, 0.0, 0.2776665233301638, 0.0004076721154258732, 1716.0, 4326.0, 16059.0)",479.2199990559927,0.0,0.2546447677450205,0,"(0.5625, 0.9053570457839795, 0.051907279045950376, 0.1738266074134538, 0.16470525054318064, 0.00035164995387204363, 0.0, 0.06040745508872704, 0.187100891373422, 0.0004080956983502821, 0.0, 0.3743266568933364, 0.0004198503292098402, 1517.0, 4660.0, 17775.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,21.0,"(0.5625, 0.9053570457839795, 0.051907279045950376, 0.1738266074134538, 0.16470525054318064, 0.00035164995387204363, 0.0, 0.06040745508872704, 0.187100891373422, 0.0004080956983502821, 0.0, 0.3743266568933364, 0.0004198503292098402, 1517.0, 4660.0, 17775.0)",479.21999905598585,0.0,0.32245632262693436,0,"(0.5416666666666666, 0.863142179067861, 0.05869334246966149, 0.18588311718549, 0.16623429462426884, 0.0003547499709328525, 0.0, 0.07881585356150228, 0.19358937952082358, 0.00041029601018482113, 0.0, 0.4055042985624599, 0.0004010739538623037, 1547.0, 4585.0, 19292.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,22.0,"(0.5416666666666666, 0.863142179067861, 0.05869334246966149, 0.18588311718549, 0.16623429462426884, 0.0003547499709328525, 0.0, 0.07881585356150228, 0.19358937952082358, 0.00041029601018482113, 0.0, 0.4055042985624599, 0.0004010739538623037, 1547.0, 4585.0, 19292.0)",335.4539993391896,0.0,0.2249821132395039,0,"(0.5208333333333334, 0.8411404096371052, 0.061991104182019315, 0.17703572233034262, 0.1667310051437812, 0.00035676405714717656, 0.0, 0.08643429808358868, 0.19114030738692644, 0.0004095321328326724, 0.0, 0.37578590232822656, 0.0004023123914215099, 1177.0, 4780.0, 20839.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,23.0,"(0.5208333333333334, 0.8411404096371052, 0.061991104182019315, 0.17703572233034262, 0.1667310051437812, 0.00035676405714717656, 0.0, 0.08643429808358868, 0.19114030738692644, 0.0004095321328326724, 0.0, 0.37578590232822656, 0.0004023123914215099, 1177.0, 4780.0, 20839.0)",402.5447992070318,0.0,0.2588662793645932,0,"(0.5, 0.8114733516179169, 0.06615600654207153, 0.16589709901491964, 0.1665975311924622, 0.0003586619044086071, 0.0, 0.10202006809051363, 0.1798434957374333, 0.00040774555816455125, 0.0, 0.39330835910301976, 0.00027220662440016736, 1472.0, 4241.0, 22016.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,24.0,"(0.5, 0.8114733516179169, 0.06615600654207153, 0.16589709901491964, 0.1665975311924622, 0.0003586619044086071, 0.0, 0.10202006809051363, 0.1798434957374333, 0.00040774555816455125, 0.0, 0.39330835910301976, 0.00027220662440016736, 1472.0, 4241.0, 22016.0)",402.5447992070514,0.0,0.0411133691067947,0,"(0.4791666666666667, 0.8064320420056243, 0.06789278071886845, 0.1353553278797195, 0.1663196127983485, 0.0003552036932082695, 0.0, 0.10212404797558873, 0.16694527940826628, 0.0003585309898946603, 0.0, 0.27305080701222273, 0.0002687072356080916, 1378.0, 4196.0, 23488.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,25.0,"(0.4791666666666667, 0.8064320420056243, 0.06789278071886845, 0.1353553278797195, 0.1663196127983485, 0.0003552036932082695, 0.0, 0.10212404797558873, 0.16694527940826628, 0.0003585309898946603, 0.0, 0.27305080701222273, 0.0002687072356080916, 1378.0, 4196.0, 23488.0)",483.05375904845505,0.0,0.12967333275873172,0,"(0.4583333333333333, 0.7880695407347569, 0.07027382916214303, 0.13377472067642485, 0.16628419217104898, 0.0003518769063774934, 0.0, 0.10888616313383477, 0.16285862604676893, 0.00031440875047658963, 0.0, 0.2810171285190548, 0.00027320981671220785, 1627.0, 4027.0, 24866.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,26.0,"(0.4583333333333333, 0.7880695407347569, 0.07027382916214303, 0.13377472067642485, 0.16628419217104898, 0.0003518769063774934, 0.0, 0.10888616313383477, 0.16285862604676893, 0.00031440875047658963, 0.0, 0.2810171285190548, 0.00027320981671220785, 1627.0, 4027.0, 24866.0)",579.6645108581486,0.0,0.2408948449084798,0,"(0.4375, 0.7477423073392311, 0.07353665159192019, 0.13258181199070948, 0.16634145061543806, 0.0003489633104639643, 0.0, 0.12076538215956381, 0.1642928059992448, 0.00027137455890682225, 0.0, 0.2707278947119652, 0.000275708799282453, 1246.0, 4477.0, 26493.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,27.0,"(0.4375, 0.7477423073392311, 0.07353665159192019, 0.13258181199070948, 0.16634145061543806, 0.0003489633104639643, 0.0, 0.12076538215956381, 0.1642928059992448, 0.00027137455890682225, 0.0, 0.2707278947119652, 0.000275708799282453, 1246.0, 4477.0, 26493.0)",405.76515760070185,0.0,0.11108496456971809,0,"(0.4166666666666667, 0.7344245397054094, 0.07490580776337821, 0.13334769980095953, 0.16577132497798466, 0.0003463470779217675, 0.0, 0.12490796223951059, 0.16120225980828584, 0.0002725419505342508, 0.0, 0.3147739144388593, 0.00026505763555108194, 1013.0, 4251.0, 27739.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,28.0,"(0.4166666666666667, 0.7344245397054094, 0.07490580776337821, 0.13334769980095953, 0.16577132497798466, 0.0003463470779217675, 0.0, 0.12490796223951059, 0.16120225980828584, 0.0002725419505342508, 0.0, 0.3147739144388593, 0.00026505763555108194, 1013.0, 4251.0, 27739.0)",486.91818912084864,1.0,0.09126136839008911,0,"(0.3958333333333333, 0.7211301581622864, 0.0767732414237854, 0.13310148102468597, 0.16551118667366127, 0.0003435439937020887, 3.404023555843006e-05, 0.13013205708416373, 0.15881180569630116, 0.0002713254171819143, 0.0003290556103981573, 0.3142631379870149, 0.00027504969157494724, 934.0, 3886.0, 28752.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,29.0,"(0.3958333333333333, 0.7211301581622864, 0.0767732414237854, 0.13310148102468597, 0.16551118667366127, 0.0003435439937020887, 3.404023555843006e-05, 0.13013205708416373, 0.15881180569630116, 0.0002713254171819143, 0.0003290556103981573, 0.3142631379870149, 0.00027504969157494724, 934.0, 3886.0, 28752.0)",584.3018269450255,0.0,0.0766643941053969,0,"(0.375, 0.7075544816912858, 0.07957120128592281, 0.13388214853194633, 0.165903051168033, 0.00034126085029785065, 3.2905561039815724e-05, 0.1360370056453126, 0.16195745614138737, 0.00027193870880282736, 0.0003290556103981573, 0.2734816170170518, 0.00027180522278818364, 1034.0, 3193.0, 29686.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,30.0,"(0.375, 0.7075544816912858, 0.07957120128592281, 0.13388214853194633, 0.165903051168033, 0.00034126085029785065, 3.2905561039815724e-05, 0.1360370056453126, 0.16195745614138737, 0.00027193870880282736, 0.0003290556103981573, 0.2734816170170518, 0.00027180522278818364, 1034.0, 3193.0, 29686.0)",701.1621923340206,0.0,0.144981023144693,0,"(0.3541666666666667, 0.6785244995020111, 0.08315211562824787, 0.1601176557003646, 0.1667898996321755, 0.0003390203461846356, 3.1844091328853926e-05, 0.14584351142190044, 0.17629659640462333, 0.0002706375166380709, 0.0003290556103981573, 0.3412419704575391, 0.00027172771703706924, 948.0, 2981.0, 30720.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,31.0,"(0.3541666666666667, 0.6785244995020111, 0.08315211562824787, 0.1601176557003646, 0.1667898996321755, 0.0003390203461846356, 3.1844091328853926e-05, 0.14584351142190044, 0.17629659640462333, 0.0002706375166380709, 0.0003290556103981573, 0.3412419704575391, 0.00027172771703706924, 948.0, 2981.0, 30720.0)",701.1621923340247,0.0,0.1156241425723808,0,"(0.3333333333333333, 0.6549469618320775, 0.08650752457097859, 0.180605594993846, 0.16768730177495747, 0.0003369174515237741, 3.0848963474827244e-05, 0.15460341223848928, 0.18872308108748725, 0.0002728608771334, 0.0, 0.39115984539696935, 0.000368151172554135, 1233.0, 2916.0, 31668.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,32.0,"(0.3333333333333333, 0.6549469618320775, 0.08650752457097859, 0.180605594993846, 0.16768730177495747, 0.0003369174515237741, 3.0848963474827244e-05, 0.15460341223848928, 0.18872308108748725, 0.0002728608771334, 0.0, 0.39115984539696935, 0.000368151172554135, 1233.0, 2916.0, 31668.0)",841.394630800788,0.0,0.38323115589201184,0,"(0.3125, 0.5812443063803001, 0.09327276382367812, 0.2302883892012314, 0.16815263514838133, 0.0003378639279186335, 2.9914146399832478e-05, 0.17164423390306552, 0.19064847495186465, 0.0003038947041264626, 0.0, 0.5277165164805946, 0.00036218676269045015, 1051.0, 3215.0, 32901.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,33.0,"(0.3125, 0.5812443063803001, 0.09327276382367812, 0.2302883892012314, 0.16815263514838133, 0.0003378639279186335, 2.9914146399832478e-05, 0.17164423390306552, 0.19064847495186465, 0.0003038947041264626, 0.0, 0.5277165164805946, 0.00036218676269045015, 1051.0, 3215.0, 32901.0)",588.9762415605535,1.0,0.2785615827827709,0,"(0.2916666666666667, 0.5392408247830273, 0.0968035471886407, 0.23786833997936663, 0.16776557093580186, 0.00033857930541192225, 5.701887109154838e-05, 0.1863249836139257, 0.17784750773994093, 0.0003340218840938848, 0.0003171582619727244, 0.6046335295981867, 0.0003650150494036486, 1022.0, 3232.0, 33952.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,34.0,"(0.2916666666666667, 0.5392408247830273, 0.0968035471886407, 0.23786833997936663, 0.16776557093580186, 0.00033857930541192225, 5.701887109154838e-05, 0.1863249836139257, 0.17784750773994093, 0.0003340218840938848, 0.0003171582619727244, 0.6046335295981867, 0.0003650150494036486, 1022.0, 3232.0, 33952.0)",588.9762415605602,0.0,0.22948131573763442,0,"(0.2708333333333333, 0.5010249733168848, 0.10018016560927391, 0.2460216700177574, 0.1680501033905359, 0.00033933461238311443, 5.538976048893271e-05, 0.19920102126409533, 0.17191998729003896, 0.00036511766154941126, 0.0003171582619727244, 0.6749088508705601, 0.0003808233187371047, 842.0, 3306.0, 34974.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,35.0,"(0.2708333333333333, 0.5010249733168848, 0.10018016560927391, 0.2460216700177574, 0.1680501033905359, 0.00033933461238311443, 5.538976048893271e-05, 0.19920102126409533, 0.17191998729003896, 0.00036511766154941126, 0.0003171582619727244, 0.6749088508705601, 0.0003808233187371047, 842.0, 3306.0, 34974.0)",588.9762415605542,0.0,0.1890872968462188,0,"(0.25, 0.46921669345390693, 0.10362782453591621, 0.21753349237053518, 0.16874357160381792, 0.00034048707644850307, 5.3851156030906806e-05, 0.20940400160507025, 0.17524387261362043, 0.0003693417102770678, 0.0003171582619727244, 0.6247614463271226, 0.0003833138753755871, 533.0, 2915.0, 35816.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,36.0,"(0.25, 0.46921669345390693, 0.10362782453591621, 0.21753349237053518, 0.16874357160381792, 0.00034048707644850307, 5.3851156030906806e-05, 0.20940400160507025, 0.17524387261362043, 0.0003693417102770678, 0.0003171582619727244, 0.6247614463271226, 0.0003833138753755871, 533.0, 2915.0, 35816.0)",588.9762415605505,0.0,0.12426442834543529,0,"(0.22916666666666666, 0.44887461320734, 0.10692876889053261, 0.2216812815119742, 0.16970107965807166, 0.00034164455750058644, 5.2395719381422835e-05, 0.21718188645596515, 0.19163684517712923, 0.00037638408117211347, 0.0, 0.5668934519990785, 0.00035725417141599445, 516.0, 2397.0, 36349.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,37.0,"(0.22916666666666666, 0.44887461320734, 0.10692876889053261, 0.2216812815119742, 0.16970107965807166, 0.00034164455750058644, 5.2395719381422835e-05, 0.21718188645596515, 0.19163684517712923, 0.00037638408117211347, 0.0, 0.5668934519990785, 0.00035725417141599445, 516.0, 2397.0, 36349.0)",706.7714898726612,0.0,0.10727080952214499,0,"(0.20833333333333334, 0.4279044392695251, 0.11075951347222662, 0.23418523854000828, 0.1714964390428183, 0.0003420553368141498, 5.1016884660859075e-05, 0.22401247328729532, 0.21170368831944653, 0.00037379712184289535, 0.0, 0.5134794135579613, 0.0003640588979336279, 624.0, 1891.0, 36865.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,38.0,"(0.20833333333333334, 0.4279044392695251, 0.11075951347222662, 0.23418523854000828, 0.1714964390428183, 0.0003420553368141498, 5.1016884660859075e-05, 0.22401247328729532, 0.21170368831944653, 0.00037379712184289535, 0.0, 0.5134794135579613, 0.0003640588979336279, 624.0, 1891.0, 36865.0)",848.1257878472012,0.0,0.1143393141558725,0,"(0.1875, 0.3998450490032133, 0.11583664747634241, 0.26234252276145664, 0.17448034718024122, 0.0003426195306890082, 4.970875941314474e-05, 0.23076034543837715, 0.2433216540973209, 0.00036820898157506984, 0.0, 0.48703647143805967, 0.00038037844266430973, 605.0, 1673.0, 37489.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,39.0,"(0.1875, 0.3998450490032133, 0.11583664747634241, 0.26234252276145664, 0.17448034718024122, 0.0003426195306890082, 4.970875941314474e-05, 0.23076034543837715, 0.2433216540973209, 0.00036820898157506984, 0.0, 0.48703647143805967, 0.00038037844266430973, 605.0, 1673.0, 37489.0)",1017.7509454166366,0.0,0.1409657941375897,0,"(0.16666666666666666, 0.3606627304118785, 0.12261899428037656, 0.31613177408845217, 0.17837651960855253, 0.0003435635034883907, 4.8466040427816124e-05, 0.23825579961233506, 0.28537361233114994, 0.00036723050400464403, 0.0, 0.4981673952075643, 0.0002986484438257678, 1475.0, 1745.0, 38094.0)"
1.0,0.0,0.0,2900.0,100.0,2869.839503288053,2.0,40.0,"(0.16666666666666666, 0.3606627304118785, 0.12261899428037656, 0.31613177408845217, 0.17837651960855253, 0.0003435635034883907, 4.8466040427816124e-05, 0.23825579961233506, 0.28537361233114994, 0.00036723050400464403, 0.0, 0.4981673952075643, 0.0002986484438257678, 1475.0, 1745.0, 38094.0)",1017.7509454166626,0.0,0.1471982624207361,0,"(0.14583333333333334, 0.31761842296493387, 0.1270416952991696, 0.33328266510711374, 0.18233718167433488, 0.00034246801422832676, 4.728394188079622e-05, 0.24019995332166627, 0.3196532550068781, 0.0003476952614745685, 0.0, 0.4452413670903656, 0.00030669328446555455, 1485.0, 2704.0, 39569.0)"
