deliveryPeriodIndex,advertiserNumber,advertiserCategoryIndex,budget,CPAConstraint,realAllCost,realAllConversion,timeStepIndex,state,action,reward,reward_continuous,done,next_state
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,10.0,"(0.7916666666666666, 1.0, 0.01977555849443531, 0.02696674681770542, 0.14315556830942472, 0.0005516961013420313, 0.0, 0.0, 0.12159661529390776, 0.0004289596225744955, 0.0, 0.0, 0.00033881363642339904, 3652.0, 4341.0, 35211.0)",92.87604633601289,0.0,0.0,0,"(0.7708333333333334, 1.0, 0.020838477812735068, 0.026633832388039413, 0.14059578858995903, 0.0005323431499857919, 0.0, 0.0, 0.11669677082854958, 0.0003405468263078025, 0.0, 0.0, 0.00033582621300508515, 4053.0, 6655.0, 38863.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,11.0,"(0.7708333333333334, 1.0, 0.020838477812735068, 0.026633832388039413, 0.14059578858995903, 0.0005323431499857919, 0.0, 0.0, 0.11669677082854958, 0.0003405468263078025, 0.0, 0.0, 0.00033582621300508515, 4053.0, 6655.0, 38863.0)",111.45125560321519,0.0,0.0,0,"(0.75, 1.0, 0.02222095908699794, 0.03175204722622375, 0.13894732624244102, 0.000515966738570733, 0.0, 0.0, 0.11711455881218454, 0.0003384085446150133, 0.0, 0.0, 0.00033757431157873356, 4715.0, 9299.0, 42916.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,12.0,"(0.75, 1.0, 0.02222095908699794, 0.03175204722622375, 0.13894732624244102, 0.000515966738570733, 0.0, 0.0, 0.11711455881218454, 0.0003384085446150133, 0.0, 0.0, 0.00033757431157873356, 4715.0, 9299.0, 42916.0)",133.74150672385835,0.0,0.0008692296623768,0,"(0.7291666666666666, 0.9999614138274102, 0.023984554315829562, 0.03801454038714374, 0.13766549330486821, 0.000502244244186733, 0.0, 1.631454441634717e-05, 0.1193652432896799, 0.00033740472033573927, 0.0, 7.069635913750442e-05, 0.00034072351466151623, 4405.0, 12420.0, 47631.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,13.0,"(0.7291666666666666, 0.9999614138274102, 0.023984554315829562, 0.03801454038714374, 0.13766549330486821, 0.000502244244186733, 0.0, 1.631454441634717e-05, 0.1193652432896799, 0.00033740472033573927, 0.0, 7.069635913750442e-05, 0.00034072351466151623, 4405.0, 12420.0, 47631.0)",160.48980806863042,0.0,0.0014590715592899,0,"(0.7083333333333334, 0.9998832936547223, 0.02617727554130573, 0.0457528672127315, 0.13678840703789286, 0.0004907070492206462, 0.0, 9.622591837201428e-05, 0.12282800801365022, 0.0003380413464151116, 0.0, 0.00044905428573606664, 0.0003466134715089061, 6655.0, 13173.0, 52036.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,14.0,"(0.7083333333333334, 0.9998832936547223, 0.02617727554130573, 0.0457528672127315, 0.13678840703789286, 0.0004907070492206462, 0.0, 9.622591837201428e-05, 0.12282800801365022, 0.0003380413464151116, 0.0, 0.00044905428573606664, 0.0003466134715089061, 6655.0, 13173.0, 52036.0)",192.5877696823531,0.0,0.2681852500723474,0,"(0.6875, 0.9838472507575666, 0.02888235819986922, 0.05552795465135435, 0.13607172183957847, 0.00048110081070653016, 0.0, 0.005188733972599255, 0.12456930422812822, 0.00034163709924971863, 0.0, 0.025943669862996274, 0.00033956014276298197, 6128.0, 15775.0, 58691.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,15.0,"(0.6875, 0.9838472507575666, 0.02888235819986922, 0.05552795465135435, 0.13607172183957847, 0.00048110081070653016, 0.0, 0.005188733972599255, 0.12456930422812822, 0.00034163709924971863, 0.0, 0.025943669862996274, 0.00033956014276298197, 6128.0, 15775.0, 58691.0)",231.10532361882682,0.0,0.1835461104996393,0,"(0.6666666666666666, 0.9706486089348664, 0.031981845604958266, 0.066636774524516, 0.13541733647702153, 0.0004722545189600584, 0.0, 0.009617212250747832, 0.1256753235563526, 0.0003422990429778014, 0.0, 0.05122110231151761, 0.00018048736619476118, 19557.0, 17188.0, 64819.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,16.0,"(0.6666666666666666, 0.9706486089348664, 0.031981845604958266, 0.066636774524516, 0.13541733647702153, 0.0004722545189600584, 0.0, 0.009617212250747832, 0.1256753235563526, 0.0003422990429778014, 0.0, 0.05122110231151761, 0.00018048736619476118, 19557.0, 17188.0, 64819.0)",277.3263883426147,0.0,0.0141088559591003,0,"(0.6458333333333334, 0.9693853644366207, 0.03304490818162331, 0.06509386050310535, 0.13526271977614693, 0.00045509174526798206, 0.0, 0.009195868245779323, 0.12814284588799932, 0.0002888869934888831, 0.0, 0.0516608657736801, 0.00017923806421718023, 17777.0, 32340.0, 84376.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,17.0,"(0.6458333333333334, 0.9693853644366207, 0.03304490818162331, 0.06509386050310535, 0.13526271977614693, 0.00045509174526798206, 0.0, 0.009195868245779323, 0.12814284588799932, 0.0002888869934888831, 0.0, 0.0516608657736801, 0.00017923806421718023, 17777.0, 32340.0, 84376.0)",332.7916660111415,1.0,0.20923376775321523,0,"(0.625, 0.9470832517630146, 0.03452290961616909, 0.06272566669766848, 0.133578819208507, 0.0004397665407651598, 3.125136724731707e-06, 0.011481984045204239, 0.12111430605314973, 0.00023309519105830777, 1.8750820348390243e-05, 0.04294823440822917, 0.00018143691711063823, 20472.0, 43462.0, 102153.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,18.0,"(0.625, 0.9470832517630146, 0.03452290961616909, 0.06272566669766848, 0.133578819208507, 0.0004397665407651598, 3.125136724731707e-06, 0.011481984045204239, 0.12111430605314973, 0.00023309519105830777, 1.8750820348390243e-05, 0.04294823440822917, 0.00018143691711063823, 20472.0, 43462.0, 102153.0)",332.7916660111326,1.0,0.9520153023721085,0,"(0.6041666666666666, 0.85051814930214, 0.03588384563222193, 0.05669451244429483, 0.13146345598473888, 0.0004261702447833428, 5.531561420262683e-06, 0.020050660189839732, 0.11037609335923128, 0.00018038744917419323, 3.503322232833032e-05, 0.07569571586499653, 0.00018055606502458254, 17390.0, 57806.0, 122625.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,19.0,"(0.6041666666666666, 0.85051814930214, 0.03588384563222193, 0.05669451244429483, 0.13146345598473888, 0.0004261702447833428, 5.531561420262683e-06, 0.020050660189839732, 0.11037609335923128, 0.00018038744917419323, 3.503322232833032e-05, 0.07569571586499653, 0.00018055606502458254, 17390.0, 57806.0, 122625.0)",232.95416620779386,0.0,0.1703885878525393,0,"(0.5833333333333334, 0.8379147201332142, 0.03619271772968893, 0.05403030516872743, 0.12931632889711595, 0.00041388953579540486, 5.254983349249548e-06, 0.020695625742739927, 0.09562011391594039, 0.0001804103487841337, 3.503322232833032e-05, 0.08586091822551667, 0.00018019648956338368, 26546.0, 55639.0, 140015.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,20.0,"(0.5833333333333334, 0.8379147201332142, 0.03619271772968893, 0.05403030516872743, 0.12931632889711595, 0.00041388953579540486, 5.254983349249548e-06, 0.020695625742739927, 0.09562011391594039, 0.0001804103487841337, 3.503322232833032e-05, 0.08586091822551667, 0.00018019648956338368, 26546.0, 55639.0, 140015.0)",279.54499944935475,1.0,0.8282862218964078,0,"(0.5625, 0.7658288095986728, 0.0368679705795024, 0.05093833635950223, 0.12699001963439716, 0.0004027612954986419, 6.798577419579974e-06, 0.025518545739714137, 0.08745722218973788, 0.0001807298238995348, 2.8839221588669583e-05, 0.10973791590677352, 0.00017845055892310284, 23466.0, 64408.0, 166561.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,21.0,"(0.5625, 0.7658288095986728, 0.0368679705795024, 0.05093833635950223, 0.12699001963439716, 0.0004027612954986419, 6.798577419579974e-06, 0.025518545739714137, 0.08745722218973788, 0.0001807298238995348, 2.8839221588669583e-05, 0.10973791590677352, 0.00017845055892310284, 23466.0, 64408.0, 166561.0)",195.68149961455794,0.0,0.0020208078069192,0,"(0.5416666666666666, 0.7656995887167538, 0.03677940250666723, 0.04245126271148746, 0.12468406816859896, 0.00039256535292702646, 6.489551173235431e-06, 0.02437798222746018, 0.08174794533304632, 0.00017973437117035636, 1.2556819608729503e-05, 0.05178435513238966, 0.00017988043352854433, 23931.0, 67402.0, 190027.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,22.0,"(0.5416666666666666, 0.7656995887167538, 0.03677940250666723, 0.04245126271148746, 0.12468406816859896, 0.00039256535292702646, 6.489551173235431e-06, 0.02437798222746018, 0.08174794533304632, 0.00017973437117035636, 1.2556819608729503e-05, 0.05178435513238966, 0.00017988043352854433, 23931.0, 67402.0, 190027.0)",234.81779953745985,0.0,0.362717971885141,0,"(0.5208333333333334, 0.7386824072317494, 0.037016781857725924, 0.04251054271130589, 0.12244623454522223, 0.00038331818251839683, 6.207396774399107e-06, 0.025977890854826626, 0.07664560553259749, 0.00017950916067167695, 1.2556819608729503e-05, 0.06119299160207131, 0.0001799774593243539, 18200.0, 73943.0, 213958.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,23.0,"(0.5208333333333334, 0.7386824072317494, 0.037016781857725924, 0.04251054271130589, 0.12244623454522223, 0.00038331818251839683, 6.207396774399107e-06, 0.025977890854826626, 0.07664560553259749, 0.00017950916067167695, 1.2556819608729503e-05, 0.06119299160207131, 0.0001799774593243539, 18200.0, 73943.0, 213958.0)",234.81779953745806,1.0,0.4888261994731895,0,"(0.5, 0.7028879617141669, 0.03723532890385765, 0.03980683717434435, 0.12027053099074438, 0.00037484565238531174, 8.238132531509767e-06, 0.029096486061882847, 0.07323411048517507, 0.00017943615059200037, 1.8315018315018315e-05, 0.0541420683170638, 0.00016374596852582356, 9639.0, 65597.0, 232158.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,24.0,"(0.5, 0.7028879617141669, 0.03723532890385765, 0.03980683717434435, 0.12027053099074438, 0.00037484565238531174, 8.238132531509767e-06, 0.029096486061882847, 0.07323411048517507, 0.00017943615059200037, 1.8315018315018315e-05, 0.0541420683170638, 0.00016374596852582356, 9639.0, 65597.0, 232158.0)",164.37245967622238,0.0,0.0004724093076609,0,"(0.4791666666666667, 0.7028612516208906, 0.036822528852049535, 0.037138788718186384, 0.11918557253752773, 0.0003664016650309322, 7.908607230249376e-06, 0.02794507604362166, 0.07886327124300531, 0.00017453462045957394, 1.8315018315018315e-05, 0.054103764028805894, 0.00016137290921689439, 9027.0, 51770.0, 241797.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,25.0,"(0.4791666666666667, 0.7028612516208906, 0.036822528852049535, 0.037138788718186384, 0.11918557253752773, 0.0003664016650309322, 7.908607230249376e-06, 0.02794507604362166, 0.07886327124300531, 0.00017453462045957394, 1.8315018315018315e-05, 0.054103764028805894, 0.00016137290921689439, 9027.0, 51770.0, 241797.0)",197.2469516114704,0.0,0.0,0,"(0.4583333333333333, 0.7028612516208906, 0.036630520604497896, 0.03366918432974967, 0.11823502532898499, 0.00035851594365346923, 7.604430029085939e-06, 0.02687026542655929, 0.08594908800449937, 0.00016836544568902395, 1.8315018315018315e-05, 0.03371180380984303, 0.00016595623670454118, 10653.0, 36866.0, 250824.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,26.0,"(0.4583333333333333, 0.7028612516208906, 0.036630520604497896, 0.03366918432974967, 0.11823502532898499, 0.00035851594365346923, 7.604430029085939e-06, 0.02687026542655929, 0.08594908800449937, 0.00016836544568902395, 1.8315018315018315e-05, 0.03371180380984303, 0.00016595623670454118, 10653.0, 36866.0, 250824.0)",236.69634193375776,0.0,0.0542297534048449,0,"(0.4375, 0.6987744754442302, 0.036728695180222336, 0.03267562539113986, 0.11718472231607849, 0.0003513841026553607, 7.322784472453126e-06, 0.026629509257755733, 0.09249825291875136, 0.00016369170481575303, 0.0, 0.006893694824738838, 0.00016176506399963696, 8158.0, 29319.0, 261477.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,27.0,"(0.4375, 0.6987744754442302, 0.036728695180222336, 0.03267562539113986, 0.11718472231607849, 0.0003513841026553607, 7.322784472453126e-06, 0.026629509257755733, 0.09249825291875136, 0.00016369170481575303, 0.0, 0.006893694824738838, 0.00016176506399963696, 8158.0, 29319.0, 261477.0)",284.03561032052295,0.0,0.018527841160708495,0,"(0.4166666666666667, 0.6970798320235906, 0.03705792173384565, 0.039019529082146676, 0.11599049676002135, 0.00034461199413194206, 7.061256455579801e-06, 0.026138126843802855, 0.08936486528080141, 0.00016303140330702418, 0.0, 0.011080216845312843, 0.00016238605573229572, 13863.0, 27838.0, 269635.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,28.0,"(0.4166666666666667, 0.6970798320235906, 0.03705792173384565, 0.039019529082146676, 0.11599049676002135, 0.00034461199413194206, 7.061256455579801e-06, 0.026138126843802855, 0.08936486528080141, 0.00016303140330702418, 0.0, 0.011080216845312843, 0.00016238605573229572, 13863.0, 27838.0, 269635.0)",340.84273238462316,0.0,0.2802849037836662,0,"(0.3958333333333333, 0.6668861032675085, 0.037688617775332264, 0.04685879325589681, 0.1148461556494817, 0.00033832834108367833, 6.817764853663256e-06, 0.0289803417884816, 0.08547595176045315, 0.00016336911881215796, 0.0, 0.047267670258474975, 0.00016364572978879328, 12779.0, 32674.0, 283498.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,29.0,"(0.3958333333333333, 0.6668861032675085, 0.037688617775332264, 0.04685879325589681, 0.1148461556494817, 0.00033832834108367833, 6.817764853663256e-06, 0.0289803417884816, 0.08547595176045315, 0.00016336911881215796, 0.0, 0.047267670258474975, 0.00016364572978879328, 12779.0, 32674.0, 283498.0)",340.8427323846138,1.0,0.7909827794627522,0,"(0.375, 0.5866538937705098, 0.03829157910563074, 0.0523575344343064, 0.11348044881006993, 0.00033250558737384886, 9.198952173837075e-06, 0.03676045033188613, 0.08014198725599277, 0.00016259894984024199, 2.6084461486292614e-05, 0.1279389199990597, 0.00016239564642434636, 14145.0, 34800.0, 296277.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,30.0,"(0.375, 0.5866538937705098, 0.03829157910563074, 0.0523575344343064, 0.11348044881006993, 0.00033250558737384886, 9.198952173837075e-06, 0.03676045033188613, 0.08014198725599277, 0.00016259894984024199, 2.6084461486292614e-05, 0.1279389199990597, 0.00016239564642434636, 14145.0, 34800.0, 296277.0)",238.58991266923272,0.0,0.1340216560526143,0,"(0.3541666666666667, 0.576417737069262, 0.0383062366537797, 0.04995717590649742, 0.11209139225550667, 0.0003270181699238649, 8.902211781132653e-06, 0.03694750703733424, 0.07569975021336972, 0.00016280914398181178, 2.6084461486292614e-05, 0.13783505551029385, 0.0001655053600481035, 12975.0, 40787.0, 310422.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,31.0,"(0.3541666666666667, 0.576417737069262, 0.0383062366537797, 0.04995717590649742, 0.11209139225550667, 0.0003270181699238649, 8.902211781132653e-06, 0.03694750703733424, 0.07569975021336972, 0.00016280914398181178, 2.6084461486292614e-05, 0.13783505551029385, 0.0001655053600481035, 12975.0, 40787.0, 310422.0)",286.3078952030712,0.0,0.78575343590095,0,"(0.3333333333333333, 0.5097908043844728, 0.0385899633608553, 0.04730297068757796, 0.1106998559389656, 0.00032197089461524737, 8.624017662972258e-06, 0.043078542914479205, 0.07061895873730999, 0.00016384891208708107, 2.6084461486292614e-05, 0.17936115379912274, 0.0007209294717568179, 13040.0, 39899.0, 323397.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,32.0,"(0.3333333333333333, 0.5097908043844728, 0.0385899633608553, 0.04730297068757796, 0.1106998559389656, 0.00032197089461524737, 8.624017662972258e-06, 0.043078542914479205, 0.07061895873730999, 0.00016384891208708107, 2.6084461486292614e-05, 0.17936115379912274, 0.0007209294717568179, 13040.0, 39899.0, 323397.0)",200.4155266421214,3.0,5.010992969270624,0,"(0.3125, 0.22917078759418041, 0.04179891779701026, 0.07687230471080546, 0.11137541167498213, 0.00033406054846802226, 1.5334239845707994e-05, 0.05680845507379133, 0.09032504032410434, 0.00034961015940975594, 7.668711656441718e-05, 0.2572885024928433, 0.000718048607930948, 11121.0, 40160.0, 336437.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,33.0,"(0.3125, 0.22917078759418041, 0.04179891779701026, 0.07687230471080546, 0.11137541167498213, 0.00033406054846802226, 1.5334239845707994e-05, 0.05680845507379133, 0.09032504032410434, 0.00034961015940975594, 7.668711656441718e-05, 0.2572885024928433, 0.000718048607930948, 11121.0, 40160.0, 336437.0)",140.2908686494852,3.0,3.5555076989680607,0,"(0.2916666666666667, 0.08347727888657025, 0.0435323514776625, 0.09753553799111808, 0.11116289367079762, 0.00034535431492281415, 2.281734789956445e-05, 0.06726888016020538, 0.10156840829547076, 0.0005348278132452899, 0.00016660708779002637, 0.38058973576320726, 0.0007226550245198059, 10805.0, 37136.0, 347558.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,34.0,"(0.2916666666666667, 0.08347727888657025, 0.0435323514776625, 0.09753553799111808, 0.11116289367079762, 0.00034535431492281415, 2.281734789956445e-05, 0.06726888016020538, 0.10156840829547076, 0.0005348278132452899, 0.00016660708779002637, 0.38058973576320726, 0.0007226550245198059, 10805.0, 37136.0, 347558.0)",98.20360805463959,2.0,2.404851102965075,0,"(0.2708333333333333, 0.012094556377052245, 0.04431620802934811, 0.1053961511599381, 0.11045892779412073, 0.00035613433519701395, 2.7453980558902605e-05, 0.0729650783485282, 0.10788902758244201, 0.0007205443680691906, 0.00022830691811549298, 0.39175478964505084, 0.0007197240549431569, 8911.0, 34966.0, 358363.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,35.0,"(0.2708333333333333, 0.012094556377052245, 0.04431620802934811, 0.1053961511599381, 0.11045892779412073, 0.00035613433519701395, 2.7453980558902605e-05, 0.0729650783485282, 0.10788902758244201, 0.0007205443680691906, 0.00022830691811549298, 0.39175478964505084, 0.0007197240549431569, 8911.0, 34966.0, 358363.0)",68.74252563824773,0.0,0.26250864999553347,0,"(0.25, 0.006329072045592459, 0.04445952584240493, 0.07372621434174627, 0.10970784211277604, 0.0003662340496344068, 2.6691369987821978e-05, 0.07191708581382161, 0.09136457692850898, 0.0007201425624646369, 0.0001516198015510758, 0.2381120239541548, 0.0007241274709853912, 10844.0, 30837.0, 367274.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,36.0,"(0.25, 0.006329072045592459, 0.04445952584240493, 0.07372621434174627, 0.10970784211277604, 0.0003662340496344068, 2.6691369987821978e-05, 0.07191708581382161, 0.09136457692850898, 0.0007201425624646369, 0.0001516198015510758, 0.2381120239541548, 0.0007241274709853912, 10844.0, 30837.0, 367274.0)",48.1197679467734,0.0,0.010551712372181199,0,"(0.22916666666666666, 0.006166701879346449, 0.044199669626872384, 0.051762608651251145, 0.10878701851783652, 0.000375906844806055, 2.5969981609772736e-05, 0.07001575071615873, 0.08186043345094408, 0.0007221688501494513, 6.16998303254666e-05, 0.10114695035029668, 0.000725303718703402, 10493.0, 30560.0, 378118.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,37.0,"(0.22916666666666666, 0.006166701879346449, 0.044199669626872384, 0.051762608651251145, 0.10878701851783652, 0.000375906844806055, 2.5969981609772736e-05, 0.07001575071615873, 0.08186043345094408, 0.0007221688501494513, 6.16998303254666e-05, 0.10114695035029668, 0.000725303718703402, 10493.0, 30560.0, 378118.0)",55.39298156809884,0.0,0.3387419214148615,0,"(0.20833333333333334, 3.933532963938448e-06, 0.044093802939886566, 0.04149907689616852, 0.107978686223129, 0.00038510149938230097, 2.5286561041094504e-05, 0.06899583450067509, 0.07904253456155876, 0.00072305174821065, 0.0, 0.02268798960905551, 0.0007258748987606474, 12689.0, 30248.0, 388611.0)"
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,38.0,"(0.20833333333333334, 3.933532963938448e-06, 0.044093802939886566, 0.04149907689616852, 0.107978686223129, 0.00038510149938230097, 2.5286561041094504e-05, 0.06899583450067509, 0.07904253456155876, 0.00072305174821065, 0.0, 0.02268798960905551, 0.0007258748987606474, 12689.0, 30248.0, 388611.0)",0.0,0.0,0.0,1,
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,39.0,"(0.1875, 3.933532963938448e-06, 0.0429631926080946, 0.025007193796370657, 0.10709658561954288, 0.0003938392788535406, 2.463818768106644e-05, 0.06722671053911931, 0.07576150770074479, 0.0007251020294831469, 0.0, 0.01094220724269184, 0.0007340918811830357, 12292.0, 34026.0, 401300.0)",0.0,0.0,0.0,1,
7.0,0.0,0.0,2900.0,100.0,2899.988592754405,13.0,40.0,"(0.16666666666666666, 3.933532963938448e-06, 0.04188911279289224, 0.013392245173803686, 0.10622770715654814, 0.00040234559391177807, 2.402223298903978e-05, 0.06554604277564133, 0.07466286703399151, 0.0007284234995490283, 0.0, 0.010419644842593475, 0.000793776508192471, 13441.0, 35474.0, 413592.0)",0.0,0.0,0.0,1,
